,Minimum,Average,Maximum,Std. Dev.,Std. Err.
Channel 1,0,42053.34,215367,32715.35,532.4
Channel 2,0,5289.82,27298,3332.65,54.23
Channel 3,0,1173,6077,879.45,14.31
Channel 4,0,120.65,500,83.64,1.36
Channel 5,0,40.58,376,32.39,0.53
Channel 6,0,7.28,120,8.38,0.14

Record #,Location,Date & Time,Instrument Status,Sample Time,Laser Status,Ch1 Size (um),Ch1 Differential,Ch1 Alarm,Ch2 Size (um),Ch2 Differential,Ch2 Alarm,Ch3 Size (um),Ch3 Differential,Ch3 Alarm,Ch4 Size (um),Ch4 Differential,Ch4 Alarm,Ch5 Size (um),Ch5 Differential,Ch5 Alarm,Ch6 Size (um),Ch6 Differential,Ch6 Alarm,Flow Status,Volume(ft3),Temperature(°F),Humidity(%)
3313,box.a5,5/1/2014 4:20:07 PM,(ok),00:01:00,OK,0.3,49908,,0.5,4255,,1,886,,2.5,169,,5,83,,10,32,,OK,0.10,N/A,0
3314,box.a5,5/1/2014 4:21:07 PM,(ok),00:01:00,OK,0.3,49048,,0.5,3986,,1,822,,2.5,148,,5,75,,10,26,,OK,0.10,N/A,0
3315,box.a5,5/1/2014 4:22:07 PM,(ok),00:01:00,OK,0.3,48583,,0.5,3835,,1,696,,2.5,136,,5,65,,10,21,,OK,0.10,N/A,0
3316,box.a5,5/1/2014 4:23:07 PM,(ok),00:00:35,OK,0.3,27358,,0.5,2156,,1,396,,2.5,79,,5,48,,10,17,,OK,0.06,N/A,0
3317,box.a5,5/29/2014 1:30:18 PM,(ok),00:01:00,OK,0.3,131017,,0.5,10133,,1,1499,,2.5,464,,5,374,,10,79,,OK,0.10,N/A,0
3318,box.a5,5/29/2014 1:31:18 PM,(ok),00:01:00,OK,0.3,129957,,0.5,9679,,1,1466,,2.5,442,,5,376,,10,70,,OK,0.10,N/A,0
3319,box.a5,5/29/2014 1:32:18 PM,(ok),00:01:00,OK,0.3,130436,,0.5,10090,,1,1373,,2.5,426,,5,317,,10,77,,OK,0.10,N/A,0
3320,box.a5,5/29/2014 1:33:18 PM,(ok),00:01:00,OK,0.3,129968,,0.5,9927,,1,1398,,2.5,380,,5,263,,10,56,,OK,0.10,N/A,0
3321,box.a5,5/29/2014 1:34:18 PM,(ok),00:01:00,OK,0.3,129067,,0.5,10173,,1,1263,,2.5,381,,5,260,,10,52,,OK,0.10,N/A,0
3322,box.a5,5/29/2014 1:35:18 PM,(ok),00:01:00,OK,0.3,129298,,0.5,9862,,1,1274,,2.5,346,,5,234,,10,51,,OK,0.10,N/A,0
3323,box.a5,5/29/2014 1:36:18 PM,(ok),00:01:00,OK,0.3,126613,,0.5,9676,,1,1211,,2.5,298,,5,218,,10,38,,OK,0.10,N/A,0
3324,box.a5,5/29/2014 1:37:18 PM,(ok),00:01:00,OK,0.3,124657,,0.5,9844,,1,1191,,2.5,282,,5,188,,10,44,,OK,0.10,N/A,0
3325,box.a5,5/29/2014 1:38:18 PM,(ok),00:01:00,OK,0.3,116616,,0.5,9157,,1,1205,,2.5,281,,5,176,,10,35,,OK,0.10,N/A,0
3326,box.a5,5/29/2014 1:39:18 PM,(ok),00:01:00,OK,0.3,118206,,0.5,9220,,1,1174,,2.5,246,,5,159,,10,37,,OK,0.10,N/A,0
3327,box.a5,5/29/2014 1:40:18 PM,(ok),00:01:00,OK,0.3,122957,,0.5,9473,,1,1175,,2.5,223,,5,145,,10,30,,OK,0.10,N/A,0
3328,box.a5,5/29/2014 1:41:18 PM,(ok),00:01:00,OK,0.3,109955,,0.5,8943,,1,1051,,2.5,229,,5,154,,10,25,,OK,0.10,N/A,0
3329,box.a5,5/29/2014 1:42:18 PM,(ok),00:01:00,OK,0.3,105140,,0.5,8542,,1,1145,,2.5,230,,5,137,,10,33,,OK,0.10,N/A,0
3330,box.a5,5/29/2014 1:43:18 PM,(ok),00:01:00,OK,0.3,118164,,0.5,9689,,1,1100,,2.5,174,,5,128,,10,30,,OK,0.10,N/A,0
3331,box.a5,5/29/2014 1:44:18 PM,(ok),00:01:00,OK,0.3,125237,,0.5,9774,,1,1147,,2.5,174,,5,107,,10,29,,OK,0.10,N/A,0
3332,box.a5,5/29/2014 1:45:18 PM,(ok),00:01:00,OK,0.3,112174,,0.5,9185,,1,1107,,2.5,187,,5,102,,10,20,,OK,0.10,N/A,0
3333,box.a5,5/29/2014 1:46:18 PM,(ok),00:01:00,OK,0.3,118697,,0.5,9317,,1,1064,,2.5,154,,5,91,,10,27,,OK,0.10,N/A,0
3334,box.a5,5/29/2014 1:47:18 PM,(ok),00:01:00,OK,0.3,95811,,0.5,8073,,1,1025,,2.5,153,,5,92,,10,19,,OK,0.10,N/A,0
3335,box.a5,5/29/2014 1:48:18 PM,(ok),00:01:00,OK,0.3,101797,,0.5,8320,,1,987,,2.5,145,,5,69,,10,14,,OK,0.10,N/A,0
3336,box.a5,5/29/2014 1:49:18 PM,(ok),00:01:00,OK,0.3,96444,,0.5,8146,,1,963,,2.5,134,,5,97,,10,16,,OK,0.10,N/A,0
3337,box.a5,5/29/2014 1:50:18 PM,(ok),00:01:00,OK,0.3,117333,,0.5,8963,,1,942,,2.5,117,,5,69,,10,11,,OK,0.10,N/A,0
3338,box.a5,5/29/2014 1:51:18 PM,(ok),00:01:00,OK,0.3,93862,,0.5,7901,,1,887,,2.5,125,,5,65,,10,9,,OK,0.10,N/A,0
3339,box.a5,5/29/2014 1:52:18 PM,(ok),00:01:00,OK,0.3,92457,,0.5,7788,,1,888,,2.5,93,,5,49,,10,9,,OK,0.10,N/A,0
3340,box.a5,5/29/2014 1:53:18 PM,(ok),00:01:00,OK,0.3,93251,,0.5,7784,,1,899,,2.5,114,,5,52,,10,9,,OK,0.10,N/A,0
3341,box.a5,5/29/2014 1:54:18 PM,(ok),00:01:00,OK,0.3,102646,,0.5,8382,,1,997,,2.5,122,,5,60,,10,13,,OK,0.10,N/A,0
3342,box.a5,5/29/2014 1:55:18 PM,(ok),00:01:00,OK,0.3,81713,,0.5,7412,,1,886,,2.5,96,,5,42,,10,6,,OK,0.10,N/A,0
3343,box.a5,5/29/2014 1:56:18 PM,(ok),00:01:00,OK,0.3,98853,,0.5,8261,,1,927,,2.5,101,,5,31,,10,6,,OK,0.10,N/A,0
3344,box.a5,5/29/2014 1:57:18 PM,(ok),00:01:00,OK,0.3,102560,,0.5,8524,,1,866,,2.5,89,,5,41,,10,9,,OK,0.10,N/A,0
3345,box.a5,5/29/2014 1:58:18 PM,(ok),00:01:00,OK,0.3,82254,,0.5,7441,,1,927,,2.5,101,,5,43,,10,9,,OK,0.10,N/A,0
3346,box.a5,5/29/2014 1:59:18 PM,(ok),00:01:00,OK,0.3,84986,,0.5,7528,,1,952,,2.5,98,,5,46,,10,16,,OK,0.10,N/A,0
3347,box.a5,5/29/2014 2:00:18 PM,(ok),00:01:00,OK,0.3,76872,,0.5,7062,,1,950,,2.5,99,,5,54,,10,13,,OK,0.10,N/A,0
3348,box.a5,5/29/2014 2:01:18 PM,(ok),00:01:00,OK,0.3,90502,,0.5,7842,,1,963,,2.5,138,,5,66,,10,20,,OK,0.10,N/A,0
3349,box.a5,5/29/2014 2:02:18 PM,(ok),00:01:00,OK,0.3,88067,,0.5,7849,,1,1028,,2.5,177,,5,91,,10,29,,OK,0.10,N/A,0
3350,box.a5,5/29/2014 2:03:18 PM,(ok),00:01:00,OK,0.3,82262,,0.5,7690,,1,1102,,2.5,208,,5,95,,10,33,,OK,0.10,N/A,0
3351,box.a5,5/29/2014 2:04:18 PM,(ok),00:01:00,OK,0.3,93524,,0.5,8163,,1,1132,,2.5,196,,5,100,,10,40,,OK,0.10,N/A,0
3352,box.a5,5/29/2014 2:05:18 PM,(ok),00:01:00,OK,0.3,93352,,0.5,7887,,1,1103,,2.5,227,,5,118,,10,65,,OK,0.10,N/A,0
3353,box.a5,5/29/2014 2:06:18 PM,(ok),00:01:00,OK,0.3,83382,,0.5,7561,,1,1154,,2.5,262,,5,179,,10,85,,OK,0.10,N/A,0
3354,box.a5,5/29/2014 2:07:18 PM,(ok),00:01:00,OK,0.3,84218,,0.5,7648,,1,1171,,2.5,235,,5,135,,10,54,,OK,0.10,N/A,0
3355,box.a5,5/29/2014 2:08:18 PM,(ok),00:01:00,OK,0.3,99187,,0.5,8452,,1,1106,,2.5,201,,5,139,,10,54,,OK,0.10,N/A,0
3356,box.a5,5/29/2014 2:09:18 PM,(ok),00:01:00,OK,0.3,107193,,0.5,8804,,1,1092,,2.5,182,,5,85,,10,34,,OK,0.10,N/A,0
3357,box.a5,5/29/2014 2:10:18 PM,(ok),00:01:00,OK,0.3,98684,,0.5,8095,,1,1099,,2.5,163,,5,86,,10,49,,OK,0.10,N/A,0
3358,box.a5,5/29/2014 2:11:18 PM,(ok),00:01:00,OK,0.3,85326,,0.5,7603,,1,1082,,2.5,162,,5,87,,10,30,,OK,0.10,N/A,0
3359,box.a5,5/29/2014 2:12:18 PM,(ok),00:01:00,OK,0.3,80668,,0.5,7267,,1,990,,2.5,166,,5,84,,10,30,,OK,0.10,N/A,0
3360,box.a5,5/29/2014 2:13:18 PM,(ok),00:01:00,OK,0.3,81452,,0.5,7380,,1,1003,,2.5,144,,5,97,,10,22,,OK,0.10,N/A,0
3361,box.a5,5/29/2014 2:14:18 PM,(ok),00:01:00,OK,0.3,83064,,0.5,7204,,1,975,,2.5,146,,5,79,,10,41,,OK,0.10,N/A,0
3362,box.a5,5/29/2014 2:15:18 PM,(ok),00:01:00,OK,0.3,94187,,0.5,8012,,1,919,,2.5,110,,5,72,,10,20,,OK,0.10,N/A,0
3363,box.a5,5/29/2014 2:16:18 PM,(ok),00:01:00,OK,0.3,100405,,0.5,8340,,1,909,,2.5,130,,5,72,,10,32,,OK,0.10,N/A,0
3364,box.a5,5/29/2014 2:17:18 PM,(ok),00:01:00,OK,0.3,96689,,0.5,8170,,1,929,,2.5,112,,5,65,,10,18,,OK,0.10,N/A,0
3365,box.a5,5/29/2014 2:18:18 PM,(ok),00:01:00,OK,0.3,87190,,0.5,7488,,1,938,,2.5,113,,5,48,,10,16,,OK,0.10,N/A,0
3366,box.a5,5/29/2014 2:19:18 PM,(ok),00:01:00,OK,0.3,77503,,0.5,7067,,1,887,,2.5,87,,5,42,,10,14,,OK,0.10,N/A,0
3367,box.a5,5/29/2014 2:20:18 PM,(ok),00:01:00,OK,0.3,73822,,0.5,6815,,1,885,,2.5,91,,5,46,,10,17,,OK,0.10,N/A,0
3368,box.a5,5/29/2014 2:21:18 PM,(ok),00:01:00,OK,0.3,76510,,0.5,7005,,1,897,,2.5,86,,5,43,,10,14,,OK,0.10,N/A,0
3369,box.a5,5/29/2014 2:22:18 PM,(ok),00:01:00,OK,0.3,81993,,0.5,7209,,1,890,,2.5,85,,5,41,,10,8,,OK,0.10,N/A,0
3370,box.a5,5/29/2014 2:23:18 PM,(ok),00:01:00,OK,0.3,88944,,0.5,7678,,1,844,,2.5,100,,5,48,,10,14,,OK,0.10,N/A,0
3371,box.a5,5/29/2014 2:24:18 PM,(ok),00:01:00,OK,0.3,93047,,0.5,7856,,1,935,,2.5,96,,5,54,,10,16,,OK,0.10,N/A,0
3372,box.a5,5/29/2014 2:25:18 PM,(ok),00:01:00,OK,0.3,75070,,0.5,6877,,1,859,,2.5,109,,5,54,,10,12,,OK,0.10,N/A,0
3373,box.a5,5/29/2014 2:26:18 PM,(ok),00:01:00,OK,0.3,75050,,0.5,6767,,1,867,,2.5,95,,5,48,,10,16,,OK,0.10,N/A,0
3374,box.a5,5/29/2014 2:27:18 PM,(ok),00:01:00,OK,0.3,74445,,0.5,6734,,1,863,,2.5,89,,5,50,,10,12,,OK,0.10,N/A,0
3375,box.a5,5/29/2014 2:28:18 PM,(ok),00:01:00,OK,0.3,77577,,0.5,6967,,1,813,,2.5,81,,5,53,,10,17,,OK,0.10,N/A,0
3376,box.a5,5/29/2014 2:29:18 PM,(ok),00:01:00,OK,0.3,82918,,0.5,7335,,1,889,,2.5,111,,5,44,,10,20,,OK,0.10,N/A,0
3377,box.a5,5/29/2014 2:30:18 PM,(ok),00:01:00,OK,0.3,88557,,0.5,7531,,1,843,,2.5,98,,5,49,,10,21,,OK,0.10,N/A,0
3378,box.a5,5/29/2014 2:31:18 PM,(ok),00:01:00,OK,0.3,92549,,0.5,7812,,1,956,,2.5,116,,5,48,,10,29,,OK,0.10,N/A,0
3379,box.a5,5/29/2014 2:32:18 PM,(ok),00:01:00,OK,0.3,94140,,0.5,7936,,1,848,,2.5,93,,5,58,,10,10,,OK,0.10,N/A,0
3380,box.a5,5/29/2014 2:33:18 PM,(ok),00:01:00,OK,0.3,96917,,0.5,7864,,1,803,,2.5,100,,5,47,,10,16,,OK,0.10,N/A,0
3381,box.a5,5/29/2014 2:34:18 PM,(ok),00:01:00,OK,0.3,95560,,0.5,7902,,1,851,,2.5,90,,5,48,,10,21,,OK,0.10,N/A,0
3382,box.a5,5/29/2014 2:35:18 PM,(ok),00:01:00,OK,0.3,93436,,0.5,7754,,1,822,,2.5,94,,5,35,,10,11,,OK,0.10,N/A,0
3383,box.a5,5/29/2014 2:36:18 PM,(ok),00:01:00,OK,0.3,90358,,0.5,7437,,1,847,,2.5,94,,5,38,,10,12,,OK,0.10,N/A,0
3384,box.a5,5/29/2014 2:37:18 PM,(ok),00:01:00,OK,0.3,85896,,0.5,7291,,1,792,,2.5,79,,5,29,,10,13,,OK,0.10,N/A,0
3385,box.a5,5/29/2014 2:38:18 PM,(ok),00:01:00,OK,0.3,82448,,0.5,7138,,1,849,,2.5,81,,5,37,,10,13,,OK,0.10,N/A,0
3386,box.a5,5/29/2014 2:39:18 PM,(ok),00:01:00,OK,0.3,80008,,0.5,6997,,1,840,,2.5,74,,5,37,,10,12,,OK,0.10,N/A,0
3387,box.a5,5/29/2014 2:40:18 PM,(ok),00:01:00,OK,0.3,77731,,0.5,6928,,1,815,,2.5,74,,5,26,,10,10,,OK,0.10,N/A,0
3388,box.a5,5/29/2014 2:41:18 PM,(ok),00:01:00,OK,0.3,75331,,0.5,6890,,1,813,,2.5,78,,5,33,,10,10,,OK,0.10,N/A,0
3389,box.a5,5/29/2014 2:42:18 PM,(ok),00:01:00,OK,0.3,76132,,0.5,6763,,1,829,,2.5,88,,5,33,,10,9,,OK,0.10,N/A,0
3390,box.a5,5/29/2014 2:43:18 PM,(ok),00:01:00,OK,0.3,76326,,0.5,6834,,1,874,,2.5,70,,5,35,,10,15,,OK,0.10,N/A,0
3391,box.a5,5/29/2014 2:44:18 PM,(ok),00:01:00,OK,0.3,77434,,0.5,6764,,1,916,,2.5,79,,5,44,,10,19,,OK,0.10,N/A,0
3392,box.a5,5/29/2014 2:45:18 PM,(ok),00:01:00,OK,0.3,78874,,0.5,6931,,1,926,,2.5,102,,5,51,,10,19,,OK,0.10,N/A,0
3393,box.a5,5/29/2014 2:46:18 PM,(ok),00:01:00,OK,0.3,80695,,0.5,6944,,1,927,,2.5,126,,5,73,,10,41,,OK,0.10,N/A,0
3394,box.a5,5/29/2014 2:47:18 PM,(ok),00:01:00,OK,0.3,83030,,0.5,7125,,1,947,,2.5,125,,5,76,,10,24,,OK,0.10,N/A,0
3395,box.a5,5/29/2014 2:48:18 PM,(ok),00:01:00,OK,0.3,84269,,0.5,7281,,1,868,,2.5,137,,5,82,,10,22,,OK,0.10,N/A,0
3396,box.a5,5/29/2014 2:49:18 PM,(ok),00:01:00,OK,0.3,87444,,0.5,7561,,1,947,,2.5,150,,5,76,,10,20,,OK,0.10,N/A,0
3397,box.a5,5/29/2014 2:50:18 PM,(ok),00:01:00,OK,0.3,89124,,0.5,7329,,1,878,,2.5,127,,5,80,,10,30,,OK,0.10,N/A,0
3398,box.a5,5/29/2014 2:51:18 PM,(ok),00:01:00,OK,0.3,89890,,0.5,7593,,1,888,,2.5,136,,5,70,,10,19,,OK,0.10,N/A,0
3399,box.a5,5/29/2014 2:52:18 PM,(ok),00:01:00,OK,0.3,91448,,0.5,7766,,1,951,,2.5,125,,5,86,,10,26,,OK,0.10,N/A,0
3400,box.a5,5/29/2014 2:53:18 PM,(ok),00:01:00,OK,0.3,92380,,0.5,7855,,1,951,,2.5,163,,5,80,,10,29,,OK,0.10,N/A,0
3401,box.a5,5/29/2014 2:54:18 PM,(ok),00:01:00,OK,0.3,94445,,0.5,7919,,1,944,,2.5,138,,5,91,,10,23,,OK,0.10,N/A,0
3402,box.a5,5/29/2014 2:55:18 PM,(ok),00:01:00,OK,0.3,95381,,0.5,7914,,1,944,,2.5,160,,5,100,,10,35,,OK,0.10,N/A,0
3403,box.a5,5/29/2014 2:56:18 PM,(ok),00:01:00,OK,0.3,95757,,0.5,8000,,1,976,,2.5,141,,5,73,,10,30,,OK,0.10,N/A,0
3404,box.a5,5/29/2014 2:57:18 PM,(ok),00:01:00,OK,0.3,97313,,0.5,8106,,1,1029,,2.5,152,,5,78,,10,37,,OK,0.10,N/A,0
3405,box.a5,5/29/2014 2:58:18 PM,(ok),00:01:00,OK,0.3,98062,,0.5,8106,,1,976,,2.5,164,,5,84,,10,31,,OK,0.10,N/A,0
3406,box.a5,5/29/2014 2:59:18 PM,(ok),00:01:00,OK,0.3,98716,,0.5,8022,,1,996,,2.5,129,,5,91,,10,20,,OK,0.10,N/A,0
3407,box.a5,5/29/2014 3:00:18 PM,(ok),00:01:00,OK,0.3,99487,,0.5,8012,,1,926,,2.5,157,,5,100,,10,23,,OK,0.10,N/A,0
3408,box.a5,5/29/2014 3:01:18 PM,(ok),00:01:00,OK,0.3,99750,,0.5,8046,,1,898,,2.5,144,,5,81,,10,29,,OK,0.10,N/A,0
3409,box.a5,5/29/2014 3:02:18 PM,(ok),00:01:00,OK,0.3,99272,,0.5,8109,,1,974,,2.5,189,,5,112,,10,33,,OK,0.10,N/A,0
3410,box.a5,5/29/2014 3:03:18 PM,(ok),00:01:00,OK,0.3,99929,,0.5,8017,,1,1049,,2.5,189,,5,128,,10,43,,OK,0.10,N/A,0
3411,box.a5,5/29/2014 3:04:18 PM,(ok),00:01:00,OK,0.3,99058,,0.5,8044,,1,1000,,2.5,175,,5,126,,10,46,,OK,0.10,N/A,0
3412,box.a5,5/29/2014 3:05:18 PM,(ok),00:01:00,OK,0.3,100310,,0.5,7981,,1,933,,2.5,169,,5,115,,10,39,,OK,0.10,N/A,0
3413,box.a5,5/29/2014 3:06:18 PM,(ok),00:01:00,OK,0.3,101062,,0.5,8150,,1,964,,2.5,157,,5,101,,10,45,,OK,0.10,N/A,0
3414,box.a5,5/29/2014 3:07:18 PM,(ok),00:01:00,OK,0.3,101048,,0.5,8077,,1,931,,2.5,134,,5,100,,10,32,,OK,0.10,N/A,0
3415,box.a5,5/29/2014 3:08:18 PM,(ok),00:01:00,OK,0.3,101235,,0.5,7998,,1,891,,2.5,147,,5,95,,10,38,,OK,0.10,N/A,0
3416,box.a5,5/29/2014 3:09:18 PM,(ok),00:01:00,OK,0.3,101255,,0.5,8043,,1,961,,2.5,161,,5,96,,10,43,,OK,0.10,N/A,0
3417,box.a5,5/29/2014 3:10:18 PM,(ok),00:01:00,OK,0.3,101606,,0.5,8122,,1,929,,2.5,162,,5,83,,10,17,,OK,0.10,N/A,0
3418,box.a5,5/29/2014 3:11:18 PM,(ok),00:01:00,OK,0.3,101915,,0.5,7861,,1,921,,2.5,118,,5,67,,10,21,,OK,0.10,N/A,0
3419,box.a5,5/29/2014 3:12:18 PM,(ok),00:01:00,OK,0.3,102088,,0.5,8015,,1,887,,2.5,118,,5,70,,10,27,,OK,0.10,N/A,0
3420,box.a5,5/29/2014 3:13:18 PM,(ok),00:01:00,OK,0.3,102155,,0.5,7948,,1,859,,2.5,132,,5,68,,10,23,,OK,0.10,N/A,0
3421,box.a5,5/29/2014 3:14:18 PM,(ok),00:01:00,OK,0.3,102253,,0.5,8076,,1,925,,2.5,119,,5,60,,10,20,,OK,0.10,N/A,0
3422,box.a5,5/29/2014 3:15:18 PM,(ok),00:01:00,OK,0.3,100243,,0.5,7941,,1,842,,2.5,116,,5,66,,10,23,,OK,0.10,N/A,0
3423,box.a5,5/29/2014 3:16:18 PM,(ok),00:01:00,OK,0.3,101503,,0.5,7906,,1,925,,2.5,109,,5,71,,10,21,,OK,0.10,N/A,0
3424,box.a5,5/29/2014 3:17:18 PM,(ok),00:01:00,OK,0.3,100696,,0.5,7892,,1,885,,2.5,115,,5,66,,10,18,,OK,0.10,N/A,0
3425,box.a5,5/29/2014 3:18:18 PM,(ok),00:01:00,OK,0.3,101066,,0.5,7815,,1,853,,2.5,124,,5,55,,10,20,,OK,0.10,N/A,0
3426,box.a5,5/29/2014 3:19:18 PM,(ok),00:01:00,OK,0.3,100194,,0.5,7754,,1,894,,2.5,105,,5,67,,10,24,,OK,0.10,N/A,0
3427,box.a5,5/29/2014 3:20:18 PM,(ok),00:01:00,OK,0.3,96746,,0.5,7558,,1,812,,2.5,115,,5,62,,10,29,,OK,0.10,N/A,0
3428,box.a5,5/29/2014 3:21:18 PM,(ok),00:01:00,OK,0.3,91123,,0.5,7434,,1,882,,2.5,131,,5,64,,10,24,,OK,0.10,N/A,0
3429,box.a5,5/29/2014 3:22:18 PM,(ok),00:01:00,OK,0.3,83703,,0.5,6966,,1,887,,2.5,115,,5,75,,10,16,,OK,0.10,N/A,0
3430,box.a5,5/29/2014 3:23:18 PM,(ok),00:01:00,OK,0.3,78324,,0.5,7010,,1,1187,,2.5,148,,5,63,,10,25,,OK,0.10,N/A,0
3431,box.a5,5/29/2014 3:24:18 PM,(ok),00:01:00,OK,0.3,71795,,0.5,6699,,1,1346,,2.5,149,,5,87,,10,27,,OK,0.10,N/A,0
3432,box.a5,5/29/2014 3:25:18 PM,(ok),00:01:00,OK,0.3,68609,,0.5,6802,,1,1331,,2.5,181,,5,89,,10,33,,OK,0.10,N/A,0
3433,box.a5,5/29/2014 3:26:18 PM,(ok),00:01:00,OK,0.3,68557,,0.5,6901,,1,1493,,2.5,201,,5,84,,10,33,,OK,0.10,N/A,0
3434,box.a5,5/29/2014 3:27:18 PM,(ok),00:01:00,OK,0.3,95792,,0.5,8205,,1,1505,,2.5,188,,5,84,,10,20,,OK,0.10,N/A,0
3435,box.a5,5/29/2014 3:28:18 PM,(ok),00:01:00,OK,0.3,87338,,0.5,7711,,1,1520,,2.5,163,,5,71,,10,20,,OK,0.10,N/A,0
3436,box.a5,5/29/2014 3:29:18 PM,(ok),00:01:00,OK,0.3,77878,,0.5,6997,,1,1517,,2.5,178,,5,87,,10,23,,OK,0.10,N/A,0
3437,box.a5,5/29/2014 3:30:18 PM,(ok),00:01:00,OK,0.3,73289,,0.5,6868,,1,1423,,2.5,182,,5,78,,10,36,,OK,0.10,N/A,0
3438,box.a5,5/29/2014 3:31:18 PM,(ok),00:01:00,OK,0.3,69860,,0.5,6646,,1,1433,,2.5,184,,5,81,,10,31,,OK,0.10,N/A,0
3439,box.a5,5/29/2014 3:32:18 PM,(ok),00:01:00,OK,0.3,69901,,0.5,6671,,1,1460,,2.5,175,,5,95,,10,37,,OK,0.10,N/A,0
3440,box.a5,5/29/2014 3:33:18 PM,(ok),00:01:00,OK,0.3,65867,,0.5,6544,,1,1383,,2.5,173,,5,71,,10,18,,OK,0.10,N/A,0
3441,box.a5,5/29/2014 3:34:18 PM,(ok),00:01:00,OK,0.3,63100,,0.5,6319,,1,1371,,2.5,169,,5,83,,10,27,,OK,0.10,N/A,0
3442,box.a5,5/29/2014 3:35:18 PM,(ok),00:01:00,OK,0.3,80702,,0.5,7118,,1,1339,,2.5,168,,5,64,,10,15,,OK,0.10,N/A,0
3443,box.a5,5/29/2014 3:36:18 PM,(ok),00:01:00,OK,0.3,77004,,0.5,6759,,1,1279,,2.5,158,,5,51,,10,18,,OK,0.10,N/A,0
3444,box.a5,5/29/2014 3:37:18 PM,(ok),00:01:00,OK,0.3,71844,,0.5,6818,,1,1358,,2.5,175,,5,62,,10,22,,OK,0.10,N/A,0
3445,box.a5,5/29/2014 3:38:18 PM,(ok),00:01:00,OK,0.3,70949,,0.5,6606,,1,1285,,2.5,164,,5,78,,10,24,,OK,0.10,N/A,0
3446,box.a5,5/29/2014 3:39:18 PM,(ok),00:01:00,OK,0.3,68189,,0.5,6463,,1,1390,,2.5,153,,5,55,,10,18,,OK,0.10,N/A,0
3447,box.a5,5/29/2014 3:40:18 PM,(ok),00:01:00,OK,0.3,67836,,0.5,6498,,1,1303,,2.5,144,,5,61,,10,20,,OK,0.10,N/A,0
3448,box.a5,5/29/2014 3:41:18 PM,(ok),00:01:00,OK,0.3,69707,,0.5,6627,,1,1283,,2.5,130,,5,43,,10,19,,OK,0.10,N/A,0
3449,box.a5,5/29/2014 3:42:18 PM,(ok),00:01:00,OK,0.3,70978,,0.5,6571,,1,1206,,2.5,136,,5,48,,10,26,,OK,0.10,N/A,0
3450,box.a5,5/29/2014 3:43:18 PM,(ok),00:01:00,OK,0.3,63653,,0.5,6045,,1,1184,,2.5,147,,5,50,,10,19,,OK,0.10,N/A,0
3451,box.a5,5/29/2014 3:44:18 PM,(ok),00:01:00,OK,0.3,63571,,0.5,6080,,1,1263,,2.5,113,,5,51,,10,15,,OK,0.10,N/A,0
3452,box.a5,5/29/2014 3:45:18 PM,(ok),00:01:00,OK,0.3,65535,,0.5,6212,,1,1182,,2.5,121,,5,53,,10,15,,OK,0.10,N/A,0
3453,box.a5,5/29/2014 3:46:18 PM,(ok),00:01:00,OK,0.3,76525,,0.5,6866,,1,1262,,2.5,105,,5,57,,10,14,,OK,0.10,N/A,0
3454,box.a5,5/29/2014 3:47:18 PM,(ok),00:01:00,OK,0.3,78252,,0.5,6953,,1,1159,,2.5,127,,5,72,,10,21,,OK,0.10,N/A,0
3455,box.a5,5/29/2014 3:48:18 PM,(ok),00:01:00,OK,0.3,74889,,0.5,6869,,1,1121,,2.5,112,,5,47,,10,12,,OK,0.10,N/A,0
3456,box.a5,5/29/2014 3:49:18 PM,(ok),00:01:00,OK,0.3,72306,,0.5,6550,,1,1129,,2.5,93,,5,44,,10,16,,OK,0.10,N/A,0
3457,box.a5,5/29/2014 3:50:18 PM,(ok),00:01:00,OK,0.3,70618,,0.5,6572,,1,1090,,2.5,124,,5,44,,10,14,,OK,0.10,N/A,0
3458,box.a5,5/29/2014 3:51:18 PM,(ok),00:01:00,OK,0.3,68367,,0.5,6301,,1,1130,,2.5,111,,5,53,,10,16,,OK,0.10,N/A,0
3459,box.a5,5/29/2014 3:52:18 PM,(ok),00:01:00,OK,0.3,66710,,0.5,6134,,1,1104,,2.5,95,,5,39,,10,21,,OK,0.10,N/A,0
3460,box.a5,5/29/2014 3:53:18 PM,(ok),00:01:00,OK,0.3,67366,,0.5,6275,,1,1066,,2.5,121,,5,49,,10,16,,OK,0.10,N/A,0
3461,box.a5,5/29/2014 3:54:18 PM,(ok),00:01:00,OK,0.3,67327,,0.5,6144,,1,1004,,2.5,103,,5,38,,10,16,,OK,0.10,N/A,0
3462,box.a5,5/29/2014 3:55:18 PM,(ok),00:01:00,OK,0.3,67120,,0.5,6005,,1,1062,,2.5,112,,5,51,,10,14,,OK,0.10,N/A,0
3463,box.a5,5/29/2014 3:56:18 PM,(ok),00:01:00,OK,0.3,68266,,0.5,6367,,1,1034,,2.5,122,,5,42,,10,16,,OK,0.10,N/A,0
3464,box.a5,5/29/2014 3:57:18 PM,(ok),00:01:00,OK,0.3,68000,,0.5,6217,,1,1063,,2.5,100,,5,30,,10,12,,OK,0.10,N/A,0
3465,box.a5,5/29/2014 3:58:18 PM,(ok),00:01:00,OK,0.3,69140,,0.5,6222,,1,1065,,2.5,108,,5,37,,10,7,,OK,0.10,N/A,0
